iter	RMSE
187	0.03589872382
188	0.03564035122
189	0.03547612886
190	0.03525645545
191	0.0351863869
192	0.03497794217
193	0.03487679084
194	0.03469779186
195	0.0345058517
196	0.03446471222
197	0.03438627274
198	0.03420713313
199	0.03409321216
200	0.03405570301
201	0.03388779378
202	0.03384919575
203	0.03363913937
204	0.0335885662
205	0.03339182412
206	0.03336743133
207	0.03332732721
208	0.03314453129
209	0.03311561688
210	0.03293366752
211	0.03286097852
212	0.03270087967
213	0.03259867336
214	0.03251548476
215	0.03226725245
216	0.0321687817
217	0.03199314397
218	0.03188062853
219	0.03172679496
220	0.0316057396
221	0.03146474731
222	0.03130829457
223	0.03125476804
224	0.03108333809
225	0.03090417998
226	0.03084829445
227	0.03081455064
228	0.03061641782
229	0.03055491694
230	0.03048016096
231	0.03031365882
232	0.03011520811
233	0.03009119849
234	0.03003771124
235	0.02995292806
236	0.02980726623
237	0.02970292217
238	0.02966887011
239	0.02954154783
240	0.02943349436
241	0.02927688962
242	0.0292246104
243	0.02907004357
244	0.02899671303
245	0.02897293575
246	0.02890462672
247	0.02877407905
248	0.02873389908
249	0.02862510789
250	0.02859891133
251	0.02850821452
252	0.02835500125
253	0.02818610429
254	0.02804300709
255	0.02799562856
256	0.02787483382
257	0.02776288852
258	0.02773968415
259	0.0276085706
260	0.0275769557
261	0.02743089724
262	0.02741358164
263	0.02736766696
264	0.02731145908
265	0.02719161538
266	0.02713629303
267	0.02698773406
268	0.02697403662
269	0.02686467557
270	0.02672511257
271	0.02669751192
272	0.02658874403
273	0.0264482575
274	0.02632531505
275	0.02629273941
276	0.026259397
277	0.02617975561
278	0.02614546024
279	0.02602071256
280	0.02600633968
281	0.02596833665
282	0.02595002155
283	0.02579409818
284	0.02568975168
285	0.02565439968
286	0.02561169949
287	0.02557113402
288	0.02554485295
289	0.0254784444
290	0.02544116778
291	0.02540518314
292	0.02535412275
293	0.02520471596
294	0.02519674764
295	0.02510063553
296	0.02501231037
297	0.02491038971
298	0.02490253868
299	0.02483777642
300	0.02475681809
301	0.02469106381
302	0.02458639863
303	0.02446112025
304	0.0244144116
305	0.024347444
306	0.02430516847
307	0.02420945223
308	0.02418823167
309	0.024093549
310	0.0240699855
311	0.02399048093
312	0.02391467947
313	0.02388559177
314	0.0237621879
315	0.02365808961
316	0.02359398621
317	0.02345786835
318	0.02343526809
319	0.02340422641
320	0.02337347884
321	0.02332042529
322	0.02320203469
323	0.02313814022
324	0.02303659182
325	0.02292086955
326	0.02290293899
327	0.02284959624
328	0.02280219095
329	0.0227337176
330	0.02271222864
331	0.02268797644
332	0.0226110415
333	0.02259198828
334	0.02253044536
335	0.02243555269
336	0.02233775297
337	0.02232125919
338	0.02224978317
339	0.02222621459
340	0.02217109799
341	0.02210389004
342	0.02205494719
343	0.02202707604
344	0.02199416995
345	0.02189935195
346	0.02181207636
347	0.02176474721
348	0.02167011989
349	0.02160397335
350	0.02158128039
351	0.02155982778
352	0.02147695928
353	0.0214557446
354	0.02139597728
355	0.02134267027
356	0.02132081983
357	0.02125525895
358	0.02123145356
359	0.02121201054
360	0.02115007987
361	0.0211449564
362	0.02112913501
363	0.02102700871
364	0.02088412601
365	0.02085652043
366	0.02075285492
367	0.02067547817
368	0.02060877543
369	0.02054853286
370	0.02047296959
371	0.02040723011
372	0.0203027475
373	0.02026235337
374	0.02024432433
375	0.02018944854
376	0.02017904905
377	0.02011774379
378	0.02001071491
379	0.01992412216
380	0.01987391635
381	0.01986712253
382	0.01980957919
383	0.01980293837
384	0.0197860468
385	0.01970390475
386	0.01965353295
387	0.01961356989
388	0.01953311261
389	0.01947032156
390	0.01945793225
391	0.01939485959
392	0.01934323107
393	0.01933399777
394	0.01932877515
395	0.01928498337
396	0.01919453296
397	0.01918969242
398	0.01917553356
399	0.01915305817
400	0.01908963294
401	0.01903851193
402	0.01899676525
403	0.01896197045
404	0.01895438914
405	0.01885375337
406	0.01877661324
407	0.01871616723
408	0.0187117776
409	0.01869460143
410	0.01868651039
411	0.01863141663
412	0.01859808122
413	0.01858007479
414	0.01856875281
415	0.01851429244
416	0.01844591425
417	0.01843376021
418	0.01837375672
419	0.01834992812
420	0.01827190542
421	0.01819164644
422	0.0181330414
423	0.01807588203
424	0.01801764133
425	0.01796784409
426	0.01795546753
427	0.01787403928
428	0.01785694864
429	0.01784476356
430	0.01783357278
431	0.01777725645
432	0.01770289497
433	0.01766127872
434	0.01764263802
435	0.01763915804
436	0.01762698117
437	0.01758653322
438	0.01755588859
439	0.01755156433
440	0.01752567422
441	0.01748736039
442	0.0174342659
443	0.01742978158
444	0.01734361927
445	0.01732610429
446	0.0173108594
447	0.01726181023
448	0.01722908748
449	0.01722451333
450	0.01722045754
451	0.01720695851
452	0.01714631037
453	0.01709500841
454	0.01706265437
455	0.01700491583
456	0.01698708445
457	0.01696293215
458	0.01691929023
459	0.0169157832
460	0.01686288909
461	0.01678113365
462	0.01673742902
463	0.01671574541
464	0.0166823011
465	0.01667827748
466	0.01664172573
467	0.01658206388
468	0.01656285187
469	0.01645835984
470	0.01645574168
471	0.0164273745
472	0.01639475297
473	0.01635867767
474	0.01632531166
475	0.01631280899
476	0.01629116185
477	0.01624761946
478	0.01619886249
479	0.0161698388
480	0.01615980157
481	0.01610778002
482	0.01609715016
483	0.016074024
484	0.01599525459
485	0.01595158942
486	0.01594454711
487	0.01585876136
488	0.01584264821
489	0.01581748026
490	0.01581424733
491	0.01575708071
492	0.01570516606
493	0.01569491672
494	0.01568619843
495	0.01562911002
496	0.01561212072
497	0.01557608472
498	0.01555285354
499	0.01550757683
